,sentiment,tweet
43974,,Soyez précis; y a-t-il des trains qui circulent vers le sud? Sinon pourquoi dire que le trafic est interrompu au nord seulement ???? Quelle information désastreuse encore une fois 😡
21158,,on repart quand ?
111068,,"@RERB @AFnewsroom c'est pour ceux qui arrivent en retard à l'enregistrement bagage à cause des problèmes de trafic sur le #RERB ?
Ingénieux!"
110868,,"@RERB hello, y a t il l'interconnexion à GDN demain svp? Merci d'avance 😉"
84270,,Et un QADO terminus Arcueil... Pour quelle raison? #RERB #TeamRERB pic.twitter.com/EI3YyULaME
85562,,@RERB A l’arret. Bougez vous pour faire fonctionner ce foutu réseau  que l’on paye déjà bien assez cher. Regler les soucis ou baisser les forfaits !!! Ras le pif de votre incompétence qu’on paye au prix fort !
30020,,"Bonjour Joy...sentez vous ce parfum? 
Non? 
Vous ne reconnaissez pas cette senteur qui annonce le week-end après une semaine éprouvante? haaa ça y est ! 
Bonne journée, tic tac tic tac 😄"
121513,,@RERB.
99911,,"Pas perturbé, interrompu !"
66037,,@RERB  on peut avoir les horaires fiables de ces changements ? Et le seul train pour Bagneux vient de l’aéroport archi blindé j’ai dû taper un sprint pour pouvoir monter dedans à l’autre bout y voyager serré ! Le usar était-il nécessaire dans la provocation des usagers ?
112707,,"@RERB Comme je l'ai dit ce matin, faisons la grève du prélèvement automatique #Intégrale. Respect des #usagers #qml https://twitter.com/elodiegateau/status/695295707385880577 …"
34419,,@RERB j'espère qu'on sera dédommagé. On est bloqué depuis 17h45.
72318,,@RERB Merci pour votre réponse. Je note pour les horaires de plein été. J'en profite pour vous signaler un grésillement dans la voiture ZRAB28102 à Antony quand la voix a commencé à parler en espagnol pour annoncer la correspondance à Orly. Merci pour nos pauvres o RT Nialiex
99359,,Vs prévoyez quoi pr ce soir ?
61857,,Joy c la merde là
13083,,@RERB vous allez nous faire le coup tous les matins des retards ????
102569,,"@RERB ça faisait longtemps, c'est un bon score TROIS jours ! J'espère que demain vous remettez ça ! #RERB"
70056,,Des trains direction Mitry Claye ? pic.twitter.com/UQtXiLam1t
85298,,@RERB train QADO 7h46 a bourg la reine supprime sans motif. Merci au chauffeur d'avoir donne un motif au micro. Pas comm RT maximebibos
8557,,▶️ Vous vous rendez au Terminal 2 ? Il vous faudra prendre #CDGVAL / direction Terminal 2 (via desserte de l'arrêt Parking PX) [thread 3/4]
69179,0,3h pour rentrer chez moi hier un cauchemar j’aurais plus vite fait de rentrer à pied 🤬
100285,1,reprise prévue quand?
61646,1,Le train repart !!! pic.twitter.com/KH4lqHiGAy
93960,,"La mauvaise nouvelle pour vous c'est que les horaires publiés sont faux, vu que vous modifiez sans préavis l'ajout de ces 4 trains 1/2"
123472,,@RERB c'est une blague? On est pourtant pas le 1er avril?!! #RERB
43224,,"A quel heure part le prochain train QADO en direction de La Plaine SDF ? Je suis à Fontenay ? J’ai 1RV important , sinon je prends le bus (suis encore dans les temps)"
123507,,"@RERB affichage reprise du service 15h30 message conducteur ""on attend"" il vous connecte enter vous avant de passer a l air du cloud"
111701,,@RERB et @RERB_SNCF_RATP  serait-il possible d'avoir les horaires de RER de massy palaiseau vers le nord ? Le site et l'appli bug ! Merci
81024,,Ras le bol des pb
53573,1,Trop de soleil....beaucoup trop...^^
123394,,@RERB Il s'agissait du RER de 17h34 (Denfert Rochereau) à destination de CDG 1 et 2 (Direct après Gare du Nord). Bonne journée.
130668,0,@RERB Ça faisait longtemps !!!
119752,1,@RERB.
78597,,Vous êtes des FAINÉANTS COMMUNISTES. Des pourritures. J’espère que vous serez privatisés et que vous finirez au Smic. C’est tout ce que vaut votre sout-disant « travail ». #SacsÀChiasse
118045,1,@RERB.
15091,,Jusqu'a quelle heure il y a des trains à Massy? Merci
26062,,Bonsoir Alexandra. A quelle heure est le prochain @RERB pour Paris depuis CDG1 ? Et quelle voie svp ? Merci d'avance !
25886,,Des infos sur le PCIL40 qui est censé arriver à Orsay avant 8h depuis Denfert-Rochereau?
124489,,"@RERB Bonjour, ça va circuler comment mardi 10? #Grève #CGT #MerciPourCeMoment"
11572,,Bonjour Vous ne pouvez pas mettre de train direct au lieu de supprimer les trains ??
48784,2,Merci bcp. J’attends votre retour
111601,,@RERB ça s'appelle un suicide en langue française
129359,,@RERB 18h38 Les trains sont retardés au départ de Aéroport CDG. Aucunes informations en gare ! #RERB #SNCF pic.twitter.com/QHwDfLV5qr
16124,,"@RERB A Châtelet, pour les gens se rendant à Gare du Nord, ça serait bien de les orienter vers le @RER_D_SNCF qui était lui vide !

Poke @Plusdetrains"
69555,1,"Bonsoir et demain ? 
J'ai mis 2h30pour faire madeleine massy"
41004,,2 @RERB par heure en HDP et 3 en heure creuse à Orsay. Comment justifier plus de train en heure creuse avec les même contraintes de travaux ?
67288,1,Merci. Sinon l'écran est toujours HS!
58503,0,"@RERB Vous pouvez mettre le chauffage dans vos trains quand il fait froid. 
Merci"
117541,1,@RERB.
87328,,@rerb bonjour cela va bientôt faire 1mois que cet écran n'est pas fonctionnel en gare de Lozère. Cela a déjà été signalé plusieurs fois bonne journée pic.twitter.com/gtOpLC5R4G
123689,,@RERB @StefPiere donc en fait le quai 3 ne sert pas à ce que l'on nous avait vendu. Encore un projet pour rien Cc @jphuchon
113372,0,@RERB Mdrrrr jure la vie d'te mere
101062,,"merci mais j insiste communiquez avec les conducteurs, ils sont en première ligne qd même .."
68021,2,Bon courage aux techniciens.
62987,0,Il se passe quoi à la place direction nord? Ça marche jamais avec vous pourquoi on avance pas
74214,1,@RERB @sncf @RATP pourquoi un tel temps d attente pour que le #RERB démarre ?
49163,1,Oui voila
41160,1,😂😂😂😂
94680,,"1. ce serait bien  : de prévenir EN AVANCE des changements d'horaire
2.  de les rendres lisibles
3.cohérents avec Transilien"
106909,1,@RERB il y a une fille de ma classe elle s'est faite toucher dans le RER ? On fait comment ?
74179,,@RERB je crois vous vous êtes trompé vous avez mis le chauffage au lieu de la clim
60263,,@RERB toutes ses suppressions  sur le même axe vous appelez cela des mesures de régulations sans incident  ? Vous comptez mentir toute la matinée ? Ou l’honnêteté va arriver ? C’est sympa de vous faire passer pour des mytho auprès de nos employeurs Alexandra ! Merci
20144,,@RERB quels sont les prochains passages à Antony en direction de Paris svp ?
115732,,@RERB Je dis que vous bluffez et qu'en pleine heure de pointe nous subirons encore les répercussions du problème #RERB #QMl #MarkMyWords
56677,0,Pas de 31 pour éditer les billets de retard
96784,,#BaladesRERB pour espérer arriver à bon port
127767,1,.@RERB Bizarre sur les affichages à Denfert c'est marqué trafic nul pour ces tronçons d'où ma question... O_o' #qml
54771,0,Non il ne c'est pas arrêté en gare de palaiseau c'est quand même un comble....
94105,1,Bonjour :) Pourquoi n'a-t-il pas été possible de rendre certains RER B terminus voie M à Stade de France - Saint Denis ?
55949,1,Bonjour et bonne journée kiss
99757,0,Ce n'est pas perturbé!!! 'C'est interrompu #rerb bande de menteurs! #fakenews @STIFidf @vpecresse
107115,0,Malaise voyageur Où? Quelle gare? Quelle bande de nases vous faites
46512,0,"@rerb Bonjour Joy, délestage à stade de France impossible de monter dans celui qui est arrivé à quai ensuite et celui-ci ne repart tjs pas .... des infos?"
2379,0,"@RERB 1h d'attente, aucune réponse, aucune info, pas de doute : c'est bien le rer B
Bande d'incompétents. Vous faites honte au service public français."
97606,0,"Pas bcp de temps pour éviter que ces pannes se répètent. Pour cela, signez et relayez :  http://bit.ly/petition-rer-b .
#qml #petitionrerb
@TUForg"
14675,0,"Hâte de retrouver les malaises voyageurs, avaries matériels et bagages oubliés !!! 😍"
80298,1,"EMAL 97, il fait froid dans toute la rame."
105847,0,@RERB tellement bondé. Mm les punaises l empruntent pic.twitter.com/My1t40Pm2m
83840,0,Allez vous faire enculer vous et vos signalisations inexistantes
64380,1,#RERB Non a Villeparisis
82869,1,@RERB  le trafic svp ?
541,1,Chatelet ultrablindé prenez un autre itinéraire si vous pouvez...
101519,0,@RERB peut-on aller encore un peu moins vite svp? J'ai du mal à cueillir des fleurs sur le bas côté. Merci #RERB
53391,,"@RERB 10 min à attendre à Laplace dans un train. Un autre train arrive. Au bout de 5 min il part avant le nôtre (???). Moins de 10 secondes après, on nous annonce que notre train est terminus Laplace. Vous le faites exprès ???? #RERB"
117503,1,@RERB.
87196,,@RERB ..qu'on entend rien et elle continue à parler et nous ne sachant pas ce qu'elle dit . Donc bravo C super !!
60154,,Comme tous les jours vous nous pourrissez la vie
119077,1,@RERB.
101713,,@RERB du coup ca circule ou pas ? Mon épouse a un examen a passer a Arcueil et elle part du Vert Galan ?
8049,,"@RERB @ClientsRATP tous les jours il y a un problème, sérieusement après la grève c’est insupportable!"
2201,2,Merci car il y avait beaucoup de monde à Massy. Bonne opération 👍
18325,,"Bonsoir, il est pourtant question d'une fermeture de la gare de Sevran Livry ce week-end sur le blog, alors qu'en est-il ? https://www.rerb-leblog.fr/fermeture-de-la-gare-de-sevran-livry-quand-pourquoi-comment/ …"
49161,,"Bonjour
Ce matin, vers 6h35, les affichages des écrans ""loupiottes"" étaient HS dans un bon nombre de gares entre le Guichet et Saint Michel-Notre Dame, en direction de Paris
Etes-vous au courant? #RERB #TeamRERB"
85762,1,@RERB combien de train faut-il prévoir demain à 8h50 en gare d'Arcueil-Cachan?
109085,1,en comptant la greve ?
117973,1,@RERB.
53375,,Je me doute bien que vous transmettez. Dommage de persistez a ne pas se remettre en question. De ne pas transmettre à la régulation qui fait son max un gros bug. Annonce de train terminus denfert qui ne l’ont pas été. Délestage châtelet à l’instant. Voilà parti 7h46 Bagneux
99284,,Ben il suffisait de la réveiller.
75806,,"@RERB Cher rer b, on marche au ralenti, 10 min à Laplace, le train va à vitesse d'escargot, le train à changé de destination... quel est le problème aujourdhui?"
130883,,@RERB Comme tous les vendredis en fait :) Quelles sont les revendications ? #qml cc @RER_B @laurentgallois @ClemGwen @fratwoman
80693,,"Effarée chaque jour du manque d'empathie et de considération des équipes du Rer B pour les usagers. Quelles que soient les raisons du retard, vous donnez tjrs l'impression que le pb vient d'eux et non de pb d'exploitation notoires, jamais d'excuses pour la gêne occasionnée..."
14570,,"Ouarf. Ouarf. Le jour où le trafic du #RERB sera normal, les pingouins feront des claquettes sur la banquise"
110603,0,même en week-end de Pentecôte aucun répit pour les incidents 😛😛😛 vive ce RER... De... Merde
114509,,@RERB sympa!
32376,,"@RERB #RERB EMOI au départ de Saint Remy à 7h51 s'est arrêté à Bagneux par surprise, et pas à Arcueil Cachan comme prévu. Aucune annonce indiquant ce changement. Bande de bras cassés !"
592,0,#commedhabitude #pourquoitunousledispasavant #branleursdemerde
4967,,"@RERB train immobilisé à Gare du Nord en direction de CDG, pas d information, y a t il qqch ?"
75713,0,Vous êtes vraiment des mauvais. Tous les jours une nouvelle excuse pour justifier des retards.
78048,1,@RERB vous pouvez nous dire pourquoi on est à l'arrêt en fait la?
92091,1,"@RERB Bonjour, 
Pouvez-vous nous dire combien de malaises voyageurs (et accidents comme la chûte à Laplace) il y a eu depuis lundi ? #RERB"
129623,0,@RERB et sinon le mouvement social de demain vous comptez en parler quand ?? C'est vraiment du foutage de gueule ... pic.twitter.com/r7J9fH8n7O
44259,0,Que la fete commence! Vendredi tout est permis !!!
40785,1,Bonjour hier soir j'ai pris le rer b pour aller à Châtelet-les-Halles il y a eu un malaise voyager
73814,1,"@RERB 

La porte de l'armoire electrique du rer de massy pal est ouvert aux quatres vents.
Zrb28147"
58837,1,... la personne va bien ?
41010,1,"2 trains par heure à Orsay.
C'est 2 fois moins que l'année dernière ?"
106264,,@RERB c'est normal le trajet de -4 minutes sur l'application transilien entre mitry et vert galant ? 😂 pic.twitter.com/fUNE9Zdxn0
30446,,"Bonjour il semble que l’IDIL 7h50 à Croix de Berny n’est pas venu... le quai est déjà saturé et le prochain train est annoncé sans arrêt, le suivant dans 5 min. Bref, 15 min entre deux trains a cette à croix de Berny, ça va être compliqué pour monter..."
37105,,"@RERB Bonjour mon train actuellement a Parc de sceaux direction Paris est devenu omnibus depuis Massy, quelle est la raison ?"
107509,,je devais faire sauna samedi. J'ai décommandé. Le RER le vendredi soir c'est top. 😀 Merci. Et bon week-end quand même la ratp
92516,,"@RERB étuve dans ZBD8182. Quand on est en mode Sardines, un peu d'aération serait appréciable."
32095,,@RERB  Comme d'habitude en retard au travail à cause de Transport RER B... Passage 05h07 stn...Le Bourget... pas de nouvelle... Quelle amélioration !!! RT MirzaMohiuddin2
37857,,Je suis allée le signaler quelques minutes après le temps de digérer le choc mais les personnes au guichet n'étaient pas très réactives. Ils m'ont demandé si je voulais le signaler (un peu fraise ceux-là). Il n'était même pas en retard selon eux.
75454,,Certes mais les usagers ont été pénalisés par les grèves également...donc tout le battage médiatique de la SNCF sur les remboursements c'est de la flûte !
90630,,Voilà un peu de matière : les incidents en JO et HDP pour Octobre 2017 : 15 perturbations majeures Dont 5 pannes de matériels! @denismasure pic.twitter.com/ejA7d7Qnwe
124048,,@RERB Oh la la c'est comique la ! :-)
24233,,Balade très sympa en vélo ce matin. Je ne vais pas dire ce que je pense des grévistes. Je regrette que nos impôts paient aussi cher une telle entreprise @SNCF @RATPgroup. Le mieux c’est de s’en passer. J’encourage les régions à les mettre dehors le plus vite possible.
60096,,#rerB#3eme joue de galère en partant de sevran livry
90988,,@RERB en hdp faut pas voyager il y a trop de monde et en hc on ne peut pas voyager il n'y a pas de train...
122364,,@RERB pq alors ne pas ajouter 1 petit mess. en fr & an expliquant que c'est climatisé et qu'il ne faut pas ouvrir les fenêtres!
